Cidade;Estado;Data;Feriado;Tipo
Santa Margarida;MG;20/07/2023;Feriado Municipal;Feriado Municipal
Santa Margarida;MG;25/07/2023;Feriado Municipal;Feriado Municipal
Santa Margarida;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Margarida;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Margarida;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Margarida;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Margarida;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Margarida;MG;05/11/2023;Feriado Municipal;Feriado Municipal
Santa Margarida;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Margarida;MG;25/12/2023;Natal;Feriado Nacional
Santa Maria de Itabira;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Maria de Itabira;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Maria de Itabira;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Maria de Itabira;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Maria de Itabira;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Maria de Itabira;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Maria de Itabira;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Maria de Itabira;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Maria de Itabira;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Maria de Itabira;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Maria de Itabira;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Maria de Itabira;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Maria de Itabira;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Maria de Itabira;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Maria de Itabira;MG;25/12/2023;Natal;Feriado Nacional
Santa Maria do Salto;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Maria do Salto;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Maria do Salto;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Maria do Salto;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Maria do Salto;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Maria do Salto;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Maria do Salto;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Maria do Salto;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Maria do Salto;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Maria do Salto;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Maria do Salto;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Maria do Salto;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Maria do Salto;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Maria do Salto;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Maria do Salto;MG;25/12/2023;Natal;Feriado Nacional
Santa Maria do Suaçuí;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Maria do Suaçuí;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Maria do Suaçuí;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Maria do Suaçuí;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Maria do Suaçuí;MG;16/03/2023;Feriado Municipal;Feriado Municipal
Santa Maria do Suaçuí;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Maria do Suaçuí;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Maria do Suaçuí;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Maria do Suaçuí;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Maria do Suaçuí;MG;15/08/2023;Feriado Municipal;Feriado Municipal
Santa Maria do Suaçuí;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Maria do Suaçuí;MG;21/09/2023;Feriado Municipal;Feriado Municipal
Santa Maria do Suaçuí;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Maria do Suaçuí;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Maria do Suaçuí;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Maria do Suaçuí;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Maria do Suaçuí;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Maria do Suaçuí;MG;25/12/2023;Natal;Feriado Nacional
Santa Rita de Caldas;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Rita de Caldas;MG;19/02/2023;Feriado Municipal;Feriado Municipal
Santa Rita de Caldas;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Rita de Caldas;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Rita de Caldas;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Rita de Caldas;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Rita de Caldas;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Rita de Caldas;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Rita de Caldas;MG;22/05/2023;Feriado Municipal;Feriado Municipal
Santa Rita de Caldas;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Rita de Caldas;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Rita de Caldas;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Rita de Caldas;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Rita de Caldas;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Rita de Caldas;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Rita de Caldas;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Rita de Caldas;MG;25/12/2023;Natal;Feriado Nacional
Santa Rita de Ibitipoca;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Rita de Ibitipoca;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Rita de Ibitipoca;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Rita de Ibitipoca;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Rita de Ibitipoca;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Rita de Ibitipoca;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Rita de Ibitipoca;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Rita de Ibitipoca;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Rita de Ibitipoca;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Rita de Ibitipoca;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Rita de Ibitipoca;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Rita de Ibitipoca;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Rita de Ibitipoca;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Rita de Ibitipoca;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Rita de Ibitipoca;MG;25/12/2023;Natal;Feriado Nacional
Santa Rita de Jacutinga;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Rita de Jacutinga;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Rita de Jacutinga;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Rita de Jacutinga;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Rita de Jacutinga;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Rita de Jacutinga;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Rita de Jacutinga;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Rita de Jacutinga;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Rita de Jacutinga;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Rita de Jacutinga;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Rita de Jacutinga;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Rita de Jacutinga;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Rita de Jacutinga;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Rita de Jacutinga;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Rita de Jacutinga;MG;25/12/2023;Natal;Feriado Nacional
Santa Rita de Minas;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Rita de Minas;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Rita de Minas;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Rita de Minas;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Rita de Minas;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Rita de Minas;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Rita de Minas;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Rita de Minas;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Rita de Minas;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Rita de Minas;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Rita de Minas;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Rita de Minas;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Rita de Minas;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Rita de Minas;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Rita de Minas;MG;25/12/2023;Natal;Feriado Nacional
Santa Rita do Itueto;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Rita do Itueto;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Rita do Itueto;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Rita do Itueto;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Rita do Itueto;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Rita do Itueto;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Rita do Itueto;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Rita do Itueto;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Rita do Itueto;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Rita do Itueto;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Rita do Itueto;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Rita do Itueto;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Rita do Itueto;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Rita do Itueto;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Rita do Itueto;MG;25/12/2023;Natal;Feriado Nacional
Santa Rita do Sapucaí;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Rita do Sapucaí;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Rita do Sapucaí;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Rita do Sapucaí;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Rita do Sapucaí;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Rita do Sapucaí;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Rita do Sapucaí;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Rita do Sapucaí;MG;22/05/2023;Feriado Municipal;Feriado Municipal
Santa Rita do Sapucaí;MG;24/05/2023;Feriado Municipal;Feriado Municipal
Santa Rita do Sapucaí;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Rita do Sapucaí;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Rita do Sapucaí;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Rita do Sapucaí;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Rita do Sapucaí;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Rita do Sapucaí;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Rita do Sapucaí;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Rita do Sapucaí;MG;25/12/2023;Natal;Feriado Nacional
Santa Rosa da Serra;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Rosa da Serra;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Rosa da Serra;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Rosa da Serra;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Rosa da Serra;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Rosa da Serra;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Rosa da Serra;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Rosa da Serra;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Rosa da Serra;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Rosa da Serra;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Rosa da Serra;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Rosa da Serra;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Rosa da Serra;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Rosa da Serra;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Rosa da Serra;MG;08/12/2023;Feriado Municipal;Feriado Municipal
Santa Rosa da Serra;MG;25/12/2023;Natal;Feriado Nacional
Santa Vitória;MG;01/01/2023;Ano Novo;Feriado Nacional
Santa Vitória;MG;20/02/2023;Carnaval;Feriado Nacional
Santa Vitória;MG;21/02/2023;Carnaval;Feriado Nacional
Santa Vitória;MG;22/02/2023;Carnaval;Feriado Nacional
Santa Vitória;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santa Vitória;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santa Vitória;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santa Vitória;MG;31/05/2023;Feriado Municipal;Feriado Municipal
Santa Vitória;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santa Vitória;MG;15/08/2023;Feriado Municipal;Feriado Municipal
Santa Vitória;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santa Vitória;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santa Vitória;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santa Vitória;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santa Vitória;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santa Vitória;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santa Vitória;MG;08/12/2023;Feriado Municipal;Feriado Municipal
Santa Vitória;MG;25/12/2023;Natal;Feriado Nacional
Santana da Vargem;MG;01/01/2023;Ano Novo;Feriado Nacional
Santana da Vargem;MG;20/02/2023;Carnaval;Feriado Nacional
Santana da Vargem;MG;21/02/2023;Carnaval;Feriado Nacional
Santana da Vargem;MG;22/02/2023;Carnaval;Feriado Nacional
Santana da Vargem;MG;01/03/2023;Feriado Municipal;Feriado Municipal
Santana da Vargem;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santana da Vargem;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santana da Vargem;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santana da Vargem;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santana da Vargem;MG;26/07/2023;Feriado Municipal;Feriado Municipal
Santana da Vargem;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santana da Vargem;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santana da Vargem;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santana da Vargem;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santana da Vargem;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santana da Vargem;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santana da Vargem;MG;08/12/2023;Feriado Municipal;Feriado Municipal
Santana da Vargem;MG;25/12/2023;Natal;Feriado Nacional
Santana de Cataguases;MG;01/01/2023;Ano Novo;Feriado Nacional
Santana de Cataguases;MG;20/02/2023;Carnaval;Feriado Nacional
Santana de Cataguases;MG;21/02/2023;Carnaval;Feriado Nacional
Santana de Cataguases;MG;22/02/2023;Carnaval;Feriado Nacional
Santana de Cataguases;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santana de Cataguases;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santana de Cataguases;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santana de Cataguases;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santana de Cataguases;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santana de Cataguases;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santana de Cataguases;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santana de Cataguases;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santana de Cataguases;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santana de Cataguases;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santana de Cataguases;MG;25/12/2023;Natal;Feriado Nacional
Santana de Pirapama;MG;01/01/2023;Ano Novo;Feriado Nacional
Santana de Pirapama;MG;20/02/2023;Carnaval;Feriado Nacional
Santana de Pirapama;MG;21/02/2023;Carnaval;Feriado Nacional
Santana de Pirapama;MG;22/02/2023;Carnaval;Feriado Nacional
Santana de Pirapama;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santana de Pirapama;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santana de Pirapama;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santana de Pirapama;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santana de Pirapama;MG;26/07/2023;Feriado Municipal;Feriado Municipal
Santana de Pirapama;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santana de Pirapama;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santana de Pirapama;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santana de Pirapama;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santana de Pirapama;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santana de Pirapama;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santana de Pirapama;MG;08/12/2023;Feriado Municipal;Feriado Municipal
Santana de Pirapama;MG;25/12/2023;Natal;Feriado Nacional
Santana do Deserto;MG;01/01/2023;Ano Novo;Feriado Nacional
Santana do Deserto;MG;20/02/2023;Carnaval;Feriado Nacional
Santana do Deserto;MG;21/02/2023;Carnaval;Feriado Nacional
Santana do Deserto;MG;22/02/2023;Carnaval;Feriado Nacional
Santana do Deserto;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santana do Deserto;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santana do Deserto;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santana do Deserto;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santana do Deserto;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santana do Deserto;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santana do Deserto;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santana do Deserto;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santana do Deserto;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santana do Deserto;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santana do Deserto;MG;25/12/2023;Natal;Feriado Nacional
Santana do Garambéu;MG;01/01/2023;Ano Novo;Feriado Nacional
Santana do Garambéu;MG;20/02/2023;Carnaval;Feriado Nacional
Santana do Garambéu;MG;21/02/2023;Carnaval;Feriado Nacional
Santana do Garambéu;MG;22/02/2023;Carnaval;Feriado Nacional
Santana do Garambéu;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santana do Garambéu;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santana do Garambéu;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santana do Garambéu;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santana do Garambéu;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santana do Garambéu;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santana do Garambéu;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santana do Garambéu;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santana do Garambéu;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santana do Garambéu;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santana do Garambéu;MG;25/12/2023;Natal;Feriado Nacional
Santana do Jacaré;MG;01/01/2023;Ano Novo;Feriado Nacional
Santana do Jacaré;MG;20/02/2023;Carnaval;Feriado Nacional
Santana do Jacaré;MG;21/02/2023;Carnaval;Feriado Nacional
Santana do Jacaré;MG;22/02/2023;Carnaval;Feriado Nacional
Santana do Jacaré;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santana do Jacaré;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santana do Jacaré;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santana do Jacaré;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santana do Jacaré;MG;26/07/2023;Feriado Municipal;Feriado Municipal
Santana do Jacaré;MG;15/08/2023;Feriado Municipal;Feriado Municipal
Santana do Jacaré;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santana do Jacaré;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santana do Jacaré;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santana do Jacaré;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santana do Jacaré;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santana do Jacaré;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santana do Jacaré;MG;08/12/2023;Feriado Municipal;Feriado Municipal
Santana do Jacaré;MG;25/12/2023;Natal;Feriado Nacional
Santana do Manhuaçu;MG;01/01/2023;Ano Novo;Feriado Nacional
Santana do Manhuaçu;MG;20/02/2023;Carnaval;Feriado Nacional
Santana do Manhuaçu;MG;21/02/2023;Carnaval;Feriado Nacional
Santana do Manhuaçu;MG;22/02/2023;Carnaval;Feriado Nacional
Santana do Manhuaçu;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santana do Manhuaçu;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santana do Manhuaçu;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santana do Manhuaçu;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santana do Manhuaçu;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santana do Manhuaçu;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
Santana do Manhuaçu;MG;15/10/2023;Dia Do Professor;Feriado Nacional
Santana do Manhuaçu;MG;28/10/2023;Dia Do Servidor Público;Feriado Nacional
Santana do Manhuaçu;MG;02/11/2023;Dia De Finados;Feriado Nacional
Santana do Manhuaçu;MG;15/11/2023;Proclamação Da República;Feriado Nacional
Santana do Manhuaçu;MG;25/12/2023;Natal;Feriado Nacional
Santana do Paraíso;MG;01/01/2023;Ano Novo;Feriado Nacional
Santana do Paraíso;MG;20/02/2023;Carnaval;Feriado Nacional
Santana do Paraíso;MG;21/02/2023;Carnaval;Feriado Nacional
Santana do Paraíso;MG;22/02/2023;Carnaval;Feriado Nacional
Santana do Paraíso;MG;07/04/2023;Sexta Feira Santa;Feriado Nacional
Santana do Paraíso;MG;21/04/2023;Dia De Tiradentes;Feriado Nacional
Santana do Paraíso;MG;28/04/2023;Feriado Municipal;Feriado Municipal
Santana do Paraíso;MG;01/05/2023;Dia Do Trabalho;Feriado Nacional
Santana do Paraíso;MG;08/06/2023;Corpus Christi;Feriado Nacional
Santana do Paraíso;MG;26/07/2023;Feriado Municipal;Feriado Municipal
Santana do Paraíso;MG;07/09/2023;Independência Do Brasil;Feriado Nacional
Santana do Paraíso;MG;12/10/2023;Nossa Senhora Aparecida;Feriado Nacional
